student,currProb,course,session,priorTutorAction,reward
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0.0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0.0
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0.0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,-34.86842105
bcdipasc-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0.0
bcdipasc-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,2.-1.3.1,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-18.67996604
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0.0
bcdipasc-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0.0
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,-0.626370185
bcdipasc-S15,4.1.1.0,226-001-BAHLER-S15,4,PS,0.0
bcdipasc-S15,4.1.2.0,226-001-BAHLER-S15,4,WE,0.0
bcdipasc-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,37.03190014
bcdipasc-S15,5.1.1.0,226-001-BAHLER-S15,4,PS,0.0
bcdipasc-S15,5.1.2.0,226-001-BAHLER-S15,4,WE,0.0
bcdipasc-S15,5.1.3.0,226-001-BAHLER-S15,4,PS,21.25768968
bcdipasc-S15,6.1.1.0,226-001-BAHLER-S15,5,WE,0.0
bcdipasc-S15,6.1.2.0,226-001-BAHLER-S15,5,PS,0.0
bcdipasc-S15,6.1.3.0,226-001-BAHLER-S15,6,PS,-56.63819702
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,3,PS,0.0
agshorsh-S15,1.0.3.0,226-001-BAHLER-S15,4,WE,0.0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,0.0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,4,PS,0.0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0.0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,0.0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,5,PS,0.0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0.0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,6,PS,-34.86842105
agshorsh-S15,2.1.1.0,226-001-BAHLER-S15,6,PS,0.0
agshorsh-S15,2.1.2.0,226-001-BAHLER-S15,6,WE,0.0
agshorsh-S15,2.-1.1.0,226-001-BAHLER-S15,6,PS,0.0
agshorsh-S15,2.-1.3.0,226-001-BAHLER-S15,7,PS,0.0
agshorsh-S15,2.-1.4.0,226-001-BAHLER-S15,7,PS,0.0
agshorsh-S15,2.-1.4.1,226-001-BAHLER-S15,7,PS,3.900679117
agshorsh-S15,3.1.1.0,226-001-BAHLER-S15,7,PS,0.0
agshorsh-S15,3.1.2.0,226-001-BAHLER-S15,7,WE,0.0
agshorsh-S15,3.1.3.0,226-001-BAHLER-S15,7,PS,83.58910116
agshorsh-S15,4.1.2.0,226-001-BAHLER-S15,7,WE,0.0
agshorsh-S15,4.1.3.0,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.1.1,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.4.0,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.4.0,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0.0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,9,PS,0.0
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,9,PS,-152.6213592
agshorsh-S15,5.1.1.0,226-001-BAHLER-S15,9,WE,0.0
agshorsh-S15,5.1.2.0,226-001-BAHLER-S15,9,WE,0.0
agshorsh-S15,5.1.3.0,226-001-BAHLER-S15,9,PS,0.0
agshorsh-S15,5.-1.3.0,226-001-BAHLER-S15,9,PS,0.0
agshorsh-S15,5.-1.4.0,226-001-BAHLER-S15,9,PS,60.0
agshorsh-S15,6.1.1.0,226-001-BAHLER-S15,9,WE,0.0
agshorsh-S15,6.1.2.0,226-001-BAHLER-S15,9,PS,0.0
agshorsh-S15,6.-1.2.0,226-001-BAHLER-S15,10,PS,0.0
agshorsh-S15,6.-1.3.1,226-001-BAHLER-S15,10,PS,0.0
agshorsh-S15,6.-1.4.0,226-001-BAHLER-S15,10,PS,0.0
agshorsh-S15,6.-1.4.1,226-001-BAHLER-S15,10,PS,0.0
agshorsh-S15,6.-1.2.1,226-001-BAHLER-S15,11,PS,0.0
agshorsh-S15,6.-1.3.1,226-001-BAHLER-S15,11,PS,0.0
agshorsh-S15,6.-1.4.0,226-001-BAHLER-S15,11,PS,-60.0
jly-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0
jly-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0
jly-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0.0
jly-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-34.86842105
jly-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0.0
jly-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0.0
jly-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,44.61632021
jly-S15,3.-1.1.0,226-001-BAHLER-S15,2,PS,0.0
jly-S15,3.-1.2.0,226-001-BAHLER-S15,2,PS,0.0
jly-S15,3.-1.3.0,226-001-BAHLER-S15,2,WE,0.0
jly-S15,3.-1.4.0,226-001-BAHLER-S15,2,PS,-51.06658048
jly-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0.0
jly-S15,4.1.2.0,226-001-BAHLER-S15,2,PS,0.0
jly-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,11.67582418
jly-S15,5.1.1.0,226-001-BAHLER-S15,2,WE,0.0
jly-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0.0
jly-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,110.3127136
jly-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0.0
jly-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0.0
jly-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,-70.57639852
jdtempl2-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0
jdtempl2-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.78947368
jdtempl2-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0.0
jdtempl2-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.71384343
jdtempl2-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0.0
jdtempl2-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,61.40980664
jdtempl2-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,9.514563107
jdtempl2-S15,5.1.1.0,226-001-BAHLER-S15,1,PS,0.0
jdtempl2-S15,5.1.2.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-87.27272727
jdtempl2-S15,6.1.1.0,226-001-BAHLER-S15,1,WE,0.0
jdtempl2-S15,6.1.2.0,226-001-BAHLER-S15,1,PS,0.0
jdtempl2-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,21.66525064
cfmoore-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0
cfmoore-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0
cfmoore-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0.0
cfmoore-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.78947368
cfmoore-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0.0
cfmoore-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0.0
cfmoore-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-89.86510394
cfmoore-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0.0
cfmoore-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,49.26980501
cfmoore-S15,4.1.1.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0.0
cfmoore-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,-46.80131761
cfmoore-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0.0
cfmoore-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.-1.3.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-13.39285714
cfmoore-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0.0
cfmoore-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0.0
cfmoore-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,-40.0
slbrockw-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0
slbrockw-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0
slbrockw-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0.0
slbrockw-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.973684211
slbrockw-S15,2.1.1.0,226-001-BAHLER-S15,2,PS,0.0
slbrockw-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0.0
slbrockw-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,27.10194604
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0.0
slbrockw-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0.0
slbrockw-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0.0
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0.0
slbrockw-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0.0
slbrockw-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,-114.3503555
slbrockw-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0.0
slbrockw-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0.0
slbrockw-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,145.8104396
slbrockw-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0.0
slbrockw-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0.0
slbrockw-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0.0
slbrockw-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
slbrockw-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-100.5357143
slbrockw-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0.0
slbrockw-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0.0
slbrockw-S15,6.1.3.0,226-001-BAHLER-S15,3,PS,61.30841121
sprost-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0
sprost-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0.0
sprost-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0.0
sprost-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,-34.86842105
sprost-S15,2.1.1.0,226-001-BAHLER-S15,4,WE,0.0
sprost-S15,2.1.2.0,226-001-BAHLER-S15,4,PS,0.0
sprost-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,0.0
sprost-S15,2.-1.2.0,226-001-BAHLER-S15,4,PS,0.0
sprost-S15,2.-1.4.0,226-001-BAHLER-S15,4,PS,0.0
sprost-S15,2.-1.4.1,226-001-BAHLER-S15,4,PS,0.0
sprost-S15,2.-1.2.0,226-001-BAHLER-S15,4,PS,32.93293718
sprost-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,3.1.2.0,226-001-BAHLER-S15,5,WE,0.0
sprost-S15,3.1.3.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,3.-1.1.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,3.-1.4.0,226-001-BAHLER-S15,5,PS,-83.3392414
sprost-S15,4.1.1.0,226-001-BAHLER-S15,5,WE,0.0
sprost-S15,4.1.2.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,4.1.3.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,4.-1.3.1,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,90.98901099
sprost-S15,5.1.1.0,226-001-BAHLER-S15,5,WE,0.0
sprost-S15,5.1.2.0,226-001-BAHLER-S15,5,WE,0.0
sprost-S15,5.1.3.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,5.-1.3.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,5.-1.4.0,226-001-BAHLER-S15,5,PS,9.285714286
sprost-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.1.2.0,226-001-BAHLER-S15,5,WE,0.0
sprost-S15,6.1.3.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.1.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.3.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.3.0,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.3.1,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.4.1,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.3.1,226-001-BAHLER-S15,5,PS,0.0
sprost-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,16.89189189
0024-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0
0024-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0.0
0024-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0.0
0024-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-17.76315789
0024-S15,2.1.1.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,46.83878815
0024-S15,3.1.1.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,-36.64844579
0024-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,53.82281553
0024-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0.0
0024-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,-13.42703349
0024-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0.0
0024-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0.0
0024-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,11.84993069
zbtharri-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0
zbtharri-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0
zbtharri-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0.0
zbtharri-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-78.28947368
zbtharri-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0.0
zbtharri-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,29.21384343
zbtharri-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,3.-1.2.0,226-001-BAHLER-S15,3,WE,0.0
zbtharri-S15,3.-1.3.0,226-001-BAHLER-S15,3,WE,0.0
zbtharri-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,-36.19909502
zbtharri-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0.0
zbtharri-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,39.56043956
zbtharri-S15,5.-1.1.0,226-001-BAHLER-S15,3,WE,0.0
zbtharri-S15,5.-1.2.0,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,5.-1.2.1,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,5.-1.2.1,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-54.28571429
zbtharri-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0.0
zbtharri-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0.0
zbtharri-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
zbtharri-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0.0
xcheng3-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0
xcheng3-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0.0
xcheng3-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0.0
xcheng3-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0.0
xcheng3-S15,1.0.2.0,226-001-BAHLER-S15,3,PS,0.0
xcheng3-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,-17.76315789
xcheng3-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0.0
xcheng3-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0.0
xcheng3-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,46.83878815
xcheng3-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0.0
xcheng3-S15,3.1.2.0,226-001-BAHLER-S15,4,PS,0.0
xcheng3-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-48.29893122
xcheng3-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0.0
xcheng3-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,0.0
xcheng3-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,0.0
xcheng3-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0.0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,6,PS,0.0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,7,PS,0.0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0.0
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0.0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0.0
xcheng3-S15,4.-1.4.1,226-001-BAHLER-S15,7,PS,0.0
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0.0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0.0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0.0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,24.93758669
xcheng3-S15,5.1.1.0,226-001-BAHLER-S15,8,WE,0.0
xcheng3-S15,5.1.2.0,226-001-BAHLER-S15,8,WE,0.0
xcheng3-S15,5.1.3.0,226-001-BAHLER-S15,8,PS,0.0
xcheng3-S15,5.-1.3.0,226-001-BAHLER-S15,8,PS,0.0
xcheng3-S15,5.-1.4.0,226-001-BAHLER-S15,8,PS,-13.21428571
xcheng3-S15,6.1.1.0,226-001-BAHLER-S15,8,WE,0.0
xcheng3-S15,6.1.2.0,226-001-BAHLER-S15,8,PS,0.0
xcheng3-S15,6.1.3.0,226-001-BAHLER-S15,8,PS,41.89252336
rebaker6-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0
rebaker6-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0.0
rebaker6-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0.0
rebaker6-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.78947368
rebaker6-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0.0
rebaker6-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0.0
rebaker6-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.71384343
rebaker6-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0.0
rebaker6-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0.0
rebaker6-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,23.54572897
rebaker6-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0.0
rebaker6-S15,4.1.2.0,226-001-BAHLER-S15,1,PS,0.0
rebaker6-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,47.37864078
rebaker6-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0.0
rebaker6-S15,5.1.2.0,226-001-BAHLER-S15,1,PS,0.0
rebaker6-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-139.9043062
rebaker6-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0.0
rebaker6-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0.0
rebaker6-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,35.04449314
ksorn-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0.0
ksorn-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0.0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0.0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0.0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0.0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0.0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.973684211
ksorn-S15,2.1.1.0,226-001-BAHLER-S15,3,WE,0.0
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-55.52207131
ksorn-S15,3.1.1.0,226-001-BAHLER-S15,3,WE,0.0
ksorn-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0.0
ksorn-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,144.033824
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0.0
ksorn-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,4.-1.1.1,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,-179.0568655
ksorn-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0.0
ksorn-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,5.-1.3.1,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-11.42857143
ksorn-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0.0
ksorn-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0.0
ksorn-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,6.-1.3.1,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,6.-1.4.1,226-001-BAHLER-S15,3,PS,0.0
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,4.864864865
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0
jwwelker-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0.0
jwwelker-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0.0
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,3,PS,0.0
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,40.78947368
jwwelker-S15,2.-1.1.0,226-001-BAHLER-S15,3,WE,0.0
jwwelker-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0.0
jwwelker-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
jwwelker-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-140.7894737
jwwelker-S15,3.-1.1.0,226-001-BAHLER-S15,3,WE,0.0
jwwelker-S15,3.-1.2.0,226-001-BAHLER-S15,3,PS,0.0
jwwelker-S15,3.-1.3.0,226-001-BAHLER-S15,3,PS,0.0
