student,currProb,course,session,priorTutorAction,reward,Level,probDiff
ali4-S15,4.1.1.0,226-001-BAHLER-S15,2,PS,0,4,1
ali4-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0,4,1
ali4-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,0,4,1
ali4-S15,4.-1.3.0,226-001-BAHLER-S15,3,PS,0,4,-1
ali4-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,0,4,-1
ali4-S15,4.-1.4.1,226-001-BAHLER-S15,3,PS,0,4,-1
ali4-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,0,4,-1
ali4-S15,4.-1.4.1,226-001-BAHLER-S15,3,PS,0,4,-1
ali4-S15,4.-1.4.1,226-001-BAHLER-S15,3,PS,0,4,-1
ali4-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,-109.7642164,4,-1
ali4-S15,5.1.1.0,226-001-BAHLER-S15,3,WE,0,5,1
ali4-S15,5.1.2.0,226-001-BAHLER-S15,3,PS,0,5,1
ali4-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0,5,1
ali4-S15,5.-1.3.1,226-001-BAHLER-S15,3,PS,0,5,-1
ali4-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,49.64285714,5,-1
ali4-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0,6,1
ali4-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0,6,1
ali4-S15,6.-1.2.0,226-001-BAHLER-S15,3,PS,0,6,-1
ali4-S15,6.-1.2.1,226-001-BAHLER-S15,3,PS,0,6,-1
ali4-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0,6,-1
ali4-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0,6,-1
ali4-S15,6.-1.4.1,226-001-BAHLER-S15,3,PS,-60.60810811,6,-1
cmperki2-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
cmperki2-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0,1,0
cmperki2-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,1,0
cmperki2-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-17.76315789,1,0
cmperki2-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0,2,1
cmperki2-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0,2,1
cmperki2-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,27.51105705,2,1
cmperki2-S15,3.1.1.0,226-001-BAHLER-S15,1,PS,0,3,1
cmperki2-S15,3.1.2.0,226-001-BAHLER-S15,1,WE,0,3,1
cmperki2-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,0,3,1
cmperki2-S15,3.-1.1.0,226-001-BAHLER-S15,1,PS,0,3,-1
cmperki2-S15,3.-1.3.0,226-001-BAHLER-S15,1,PS,0,3,-1
cmperki2-S15,3.-1.4.0,226-001-BAHLER-S15,2,PS,-109.7478992,3,-1
cmperki2-S15,4.1.1.0,226-001-BAHLER-S15,2,PS,0,4,1
cmperki2-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0,4,1
cmperki2-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,0,4,1
cmperki2-S15,4.-1.3.0,226-001-BAHLER-S15,2,PS,0,4,-1
cmperki2-S15,4.-1.3.1,226-001-BAHLER-S15,2,PS,0,4,-1
cmperki2-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,11.42857143,4,-1
cmperki2-S15,5.1.1.0,226-001-BAHLER-S15,3,WE,0,5,1
cmperki2-S15,5.1.2.0,226-001-BAHLER-S15,3,PS,0,5,1
cmperki2-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0,5,1
cmperki2-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0,5,-1
cmperki2-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,-11.42857143,5,-1
cmperki2-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0,6,1
cmperki2-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0,6,1
cmperki2-S15,6.1.3.0,226-001-BAHLER-S15,3,PS,110.0934579,6,1
mrpatlov-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
mrpatlov-S15,1.0.2.0,226-001-BAHLER-S15,2,WE,0,1,0
mrpatlov-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,1,0
mrpatlov-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-58.55263158,1,0
mrpatlov-S15,2.1.1.0,226-001-BAHLER-S15,4,PS,0,2,1
mrpatlov-S15,2.1.2.0,226-001-BAHLER-S15,4,WE,0,2,1
mrpatlov-S15,2.1.3.0,226-001-BAHLER-S15,5,PS,11.99800973,2,1
mrpatlov-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0,3,1
mrpatlov-S15,3.1.2.0,226-001-BAHLER-S15,5,WE,0,3,1
mrpatlov-S15,3.-1.1.0,226-001-BAHLER-S15,5,PS,0,3,-1
mrpatlov-S15,3.-1.3.1,226-001-BAHLER-S15,5,PS,0,3,-1
mrpatlov-S15,3.-1.4.0,226-001-BAHLER-S15,5,PS,0,3,-1
mrpatlov-S15,3.-1.4.1,226-001-BAHLER-S15,5,PS,-53.44537815,3,-1
mrpatlov-S15,4.1.1.0,226-001-BAHLER-S15,5,WE,0,4,1
mrpatlov-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0,4,-1
mrpatlov-S15,4.-1.3.1,226-001-BAHLER-S15,5,PS,0,4,-1
mrpatlov-S15,4.-1.4.1,226-001-BAHLER-S15,5,PS,0,4,-1
mrpatlov-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,0,4,-1
mrpatlov-S15,4.-1.4.1,226-001-BAHLER-S15,5,PS,0,4,-1
mrpatlov-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,0,4,-1
mrpatlov-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,0,4,-1
mrpatlov-S15,5.-1.1.0,226-001-BAHLER-S15,5,PS,0,5,-1
mrpatlov-S15,5.-1.2.0,226-001-BAHLER-S15,5,PS,0,5,-1
mrpatlov-S15,5.-1.3.0,226-001-BAHLER-S15,5,WE,0,5,-1
mrpatlov-S15,5.-1.4.0,226-001-BAHLER-S15,5,PS,0,5,-1
mrpatlov-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,0,6,1
mrpatlov-S15,6.1.2.0,226-001-BAHLER-S15,5,WE,0,6,1
mrpatlov-S15,6.1.3.0,226-001-BAHLER-S15,5,PS,0,6,1
mrpatlov-S15,6.-1.3.0,226-001-BAHLER-S15,5,PS,0,6,-1
mrpatlov-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,0,6,-1
mrpatlov-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,94.05405405,6,-1
jmason3-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,1,0
jmason3-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,1,0
jmason3-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,1,0
jmason3-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-34.86842105,1,0
jmason3-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,2,1
jmason3-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0,2,1
jmason3-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-18.40888987,2,1
jmason3-S15,3.1.1.0,226-001-BAHLER-S15,1,PS,0,3,1
jmason3-S15,3.1.2.0,226-001-BAHLER-S15,1,WE,0,3,1
jmason3-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,12.69478665,3,1
jmason3-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0,4,1
jmason3-S15,4.1.2.0,226-001-BAHLER-S15,1,PS,0,4,1
jmason3-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,19.86823856,4,1
jmason3-S15,5.-1.1.0,226-001-BAHLER-S15,1,PS,0,5,-1
jmason3-S15,5.-1.2.0,226-001-BAHLER-S15,1,WE,0,5,-1
jmason3-S15,5.-1.3.0,226-001-BAHLER-S15,1,WE,0,5,-1
jmason3-S15,5.-1.4.0,226-001-BAHLER-S15,1,PS,-79.28571429,5,-1
jmason3-S15,6.-1.1.0,226-001-BAHLER-S15,1,PS,0,6,-1
jmason3-S15,6.-1.2.0,226-001-BAHLER-S15,1,PS,0,6,-1
jmason3-S15,6.-1.3.0,226-001-BAHLER-S15,1,WE,0,6,-1
jmason3-S15,6.-1.4.0,226-001-BAHLER-S15,1,PS,0,6,-1
tlwinoku-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
tlwinoku-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,1,0
tlwinoku-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,1,0
tlwinoku-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,0,1,0
tlwinoku-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,-69.73684211,1,0
tlwinoku-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,2,1
tlwinoku-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0,2,1
tlwinoku-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,79.48474126,2,1
tlwinoku-S15,3.1.1.0,226-001-BAHLER-S15,1,PS,0,3,1
tlwinoku-S15,3.1.2.0,226-001-BAHLER-S15,1,WE,0,3,1
tlwinoku-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,14.71812026,3,1
tlwinoku-S15,4.1.1.0,226-001-BAHLER-S15,1,PS,0,4,1
tlwinoku-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0,4,1
tlwinoku-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,0,4,1
tlwinoku-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,0,4,-1
tlwinoku-S15,4.-1.3.1,226-001-BAHLER-S15,1,PS,0,4,-1
tlwinoku-S15,4.-1.4.0,226-001-BAHLER-S15,2,PS,-18.7517337,4,-1
tlwinoku-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0,5,1
tlwinoku-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,5,1
tlwinoku-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,-11.16883117,5,1
tlwinoku-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0,6,1
tlwinoku-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0,6,1
tlwinoku-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,77.23024639,6,1
remiles-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
remiles-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,1,0
remiles-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0,1,0
remiles-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-65.13157895,1,0
remiles-S15,2.1.1.0,226-001-BAHLER-S15,4,WE,0,2,1
remiles-S15,2.1.2.0,226-001-BAHLER-S15,4,WE,0,2,1
remiles-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,94.2072092,2,1
remiles-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0,3,1
remiles-S15,3.1.2.0,226-001-BAHLER-S15,4,PS,0,3,1
remiles-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-48.29893122,3,1
remiles-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0,4,1
remiles-S15,4.1.2.0,226-001-BAHLER-S15,5,PS,0,4,1
remiles-S15,4.1.3.0,226-001-BAHLER-S15,5,PS,0,4,1
remiles-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0,4,-1
remiles-S15,4.-1.3.0,226-001-BAHLER-S15,5,PS,0,4,-1
remiles-S15,4.-1.3.1,226-001-BAHLER-S15,5,PS,0,4,-1
remiles-S15,4.-1.3.0,226-001-BAHLER-S15,5,PS,0,4,-1
remiles-S15,4.-1.4.1,226-001-BAHLER-S15,5,PS,0,4,-1
remiles-S15,4.-1.3.1,226-001-BAHLER-S15,5,PS,0,4,-1
remiles-S15,4.-1.4.0,226-001-BAHLER-S15,6,PS,26.18758669,4,-1
remiles-S15,5.-1.1.0,226-001-BAHLER-S15,6,WE,0,5,-1
remiles-S15,5.-1.2.0,226-001-BAHLER-S15,6,WE,0,5,-1
remiles-S15,5.-1.3.0,226-001-BAHLER-S15,6,PS,0,5,-1
remiles-S15,5.-1.4.0,226-001-BAHLER-S15,6,PS,0,5,-1
remiles-S15,5.-1.4.1,226-001-BAHLER-S15,6,PS,0,5,-1
remiles-S15,5.-1.4.0,226-001-BAHLER-S15,6,PS,0,5,-1
remiles-S15,5.-1.4.1,226-001-BAHLER-S15,6,PS,0,5,-1
remiles-S15,5.-1.4.0,226-001-BAHLER-S15,6,PS,0,5,-1
remiles-S15,5.-1.4.1,226-001-BAHLER-S15,6,PS,0,5,-1
remiles-S15,5.-1.4.0,226-001-BAHLER-S15,6,PS,-106.9642857,5,-1
remiles-S15,6.-1.1.0,226-001-BAHLER-S15,7,WE,0,6,-1
remiles-S15,6.-1.2.0,226-001-BAHLER-S15,7,PS,0,6,-1
remiles-S15,6.-1.3.0,226-001-BAHLER-S15,7,WE,0,6,-1
remiles-S15,6.-1.4.0,226-001-BAHLER-S15,7,PS,53.51351351,6,-1
nmdivinc-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
nmdivinc-S15,1.0.2.0,226-001-BAHLER-S15,2,WE,0,1,0
nmdivinc-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,1,0
nmdivinc-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,0,1,0
nmdivinc-S15,1.0.3.0,226-001-BAHLER-S15,4,PS,0,1,0
nmdivinc-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,0,1,0
nmdivinc-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,0,1,0
nmdivinc-S15,1.0.3.0,226-001-BAHLER-S15,5,PS,-82.89473684,1,0
nmdivinc-S15,2.1.1.0,226-001-BAHLER-S15,8,WE,0,2,1
nmdivinc-S15,2.1.2.0,226-001-BAHLER-S15,8,WE,0,2,1
nmdivinc-S15,2.1.3.0,226-001-BAHLER-S15,8,PS,45.58381247,2,1
nmdivinc-S15,3.1.1.0,226-001-BAHLER-S15,8,PS,0,3,1
nmdivinc-S15,3.1.2.0,226-001-BAHLER-S15,8,WE,0,3,1
nmdivinc-S15,3.1.3.0,226-001-BAHLER-S15,8,PS,61.77694379,3,1
nmdivinc-S15,4.1.1.0,226-001-BAHLER-S15,8,PS,0,4,1
nmdivinc-S15,4.1.2.0,226-001-BAHLER-S15,8,WE,0,4,1
nmdivinc-S15,4.1.3.0,226-001-BAHLER-S15,8,PS,-13.93030513,4,1
nmdivinc-S15,5.1.1.0,226-001-BAHLER-S15,8,WE,0,5,1
nmdivinc-S15,5.1.2.0,226-001-BAHLER-S15,8,WE,0,5,1
nmdivinc-S15,5.1.3.0,226-001-BAHLER-S15,8,PS,50.99538619,5,1
nmdivinc-S15,6.1.1.0,226-001-BAHLER-S15,8,PS,0,6,1
nmdivinc-S15,6.1.2.0,226-001-BAHLER-S15,8,WE,0,6,1
nmdivinc-S15,6.1.3.0,226-001-BAHLER-S15,8,PS,-99.10119394,6,1
schan3-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
schan3-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,1,0
schan3-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,1,0
schan3-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-99.34210526,1,0
schan3-S15,2.-1.1.0,226-001-BAHLER-S15,2,WE,0,2,-1
schan3-S15,2.-1.2.0,226-001-BAHLER-S15,2,WE,0,2,-1
schan3-S15,2.-1.3.0,226-001-BAHLER-S15,2,PS,0,2,-1
schan3-S15,2.-1.4.0,226-001-BAHLER-S15,2,PS,97.40662139,2,-1
schan3-S15,3.1.1.0,226-001-BAHLER-S15,2,WE,0,3,1
schan3-S15,3.1.2.0,226-001-BAHLER-S15,2,PS,0,3,1
schan3-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,2.129658628,3,1
schan3-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0,4,1
schan3-S15,4.1.2.0,226-001-BAHLER-S15,2,PS,0,4,1
schan3-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,88.9129681,4,1
schan3-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0,5,1
schan3-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,5,1
schan3-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0,5,1
schan3-S15,5.-1.3.0,226-001-BAHLER-S15,2,PS,0,5,-1
schan3-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-129.1071429,5,-1
schan3-S15,6.-1.1.0,226-001-BAHLER-S15,2,WE,0,6,-1
schan3-S15,6.-1.2.0,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.2.0,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.3.1,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.4.1,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,0,6,-1
schan3-S15,6.-1.4.1,226-001-BAHLER-S15,2,PS,61.08108108,6,-1
adcope-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,1,0
adcope-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,1,0
adcope-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,1,0
adcope-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-86.84210526,1,0
adcope-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0,2,1
adcope-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0,2,1
adcope-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,96.59000442,2,1
adcope-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0,3,1
adcope-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0,3,1
adcope-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,-9.553724402,3,1
adcope-S15,4.1.1.0,226-001-BAHLER-S15,1,PS,0,4,1
adcope-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0,4,1
adcope-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,29.09153953,4,1
adcope-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0,5,1
adcope-S15,5.1.2.0,226-001-BAHLER-S15,1,PS,0,5,1
adcope-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,0,5,1
adcope-S15,5.-1.3.0,226-001-BAHLER-S15,1,PS,0,5,-1
adcope-S15,5.-1.4.0,226-001-BAHLER-S15,1,PS,0,5,-1
adcope-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0,5,-1
adcope-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,5,-1
adcope-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-116.7857143,5,-1
adcope-S15,6.-1.1.0,226-001-BAHLER-S15,2,PS,0,6,-1
adcope-S15,6.-1.2.0,226-001-BAHLER-S15,2,WE,0,6,-1
adcope-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,6,-1
adcope-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,-12.5,6,-1
rcvandez-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
rcvandez-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,1,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,1,0
rcvandez-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,1,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,1,0
rcvandez-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0,1,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,1,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,1,0
rcvandez-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,0,1,0
rcvandez-S15,1.0.3.0,226-001-BAHLER-S15,4,PS,-49.34210526,1,0
rcvandez-S15,2.1.1.0,226-001-BAHLER-S15,4,WE,0,2,1
rcvandez-S15,2.1.2.0,226-001-BAHLER-S15,4,PS,0,2,1
rcvandez-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,41.4429456,2,1
rcvandez-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0,3,1
rcvandez-S15,3.1.2.0,226-001-BAHLER-S15,4,WE,0,3,1
rcvandez-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-50.15909276,3,1
rcvandez-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0,4,1
rcvandez-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,0,4,1
rcvandez-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,0,4,1
rcvandez-S15,4.-1.2.0,226-001-BAHLER-S15,4,PS,0,4,-1
rcvandez-S15,4.-1.3.0,226-001-BAHLER-S15,4,PS,0,4,-1
rcvandez-S15,4.-1.3.1,226-001-BAHLER-S15,4,PS,0,4,-1
rcvandez-S15,4.-1.4.0,226-001-BAHLER-S15,4,PS,0,4,-1
rcvandez-S15,4.-1.3.0,226-001-BAHLER-S15,4,PS,0,4,-1
rcvandez-S15,4.-1.3.1,226-001-BAHLER-S15,4,PS,0,4,-1
rcvandez-S15,4.-1.3.0,226-001-BAHLER-S15,4,PS,26.629681,4,-1
rvcarlet-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,1,0
rvcarlet-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,1,0
rvcarlet-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,1,0
rvcarlet-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,1.973684211,1,0
rvcarlet-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0,2,1
rvcarlet-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0,2,1
rvcarlet-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,65.75740823,2,1
rvcarlet-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0,3,1
rvcarlet-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,3,1
rvcarlet-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,-122.8767235,3,1
rvcarlet-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0,4,1
rvcarlet-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0,4,1
rvcarlet-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,13.89563107,4,1
rvcarlet-S15,5.1.1.0,226-001-BAHLER-S15,2,WE,0,5,1
rvcarlet-S15,5.1.2.0,226-001-BAHLER-S15,2,PS,0,5,1
rvcarlet-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,74.07296651,5,1
rvcarlet-S15,6.1.1.0,226-001-BAHLER-S15,2,WE,0,6,1
rvcarlet-S15,6.1.2.0,226-001-BAHLER-S15,2,PS,0,6,1
rvcarlet-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,-43.29025623,6,1
bcdipasc-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,1,0
bcdipasc-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,1,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,1,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,1,0
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,1,0
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,1,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,1,0
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,1,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,1,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,1,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,0,1,0
bcdipasc-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0,1,0
bcdipasc-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,-34.86842105,1,0
bcdipasc-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0,2,1
bcdipasc-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0,2,1
bcdipasc-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0,2,1
bcdipasc-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0,2,-1
bcdipasc-S15,2.-1.3.1,226-001-BAHLER-S15,3,PS,0,2,-1
bcdipasc-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-18.67996604,2,-1
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0,3,1
bcdipasc-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0,3,1
bcdipasc-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0,3,1
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,-0.626370185,3,1
bcdipasc-S15,4.1.1.0,226-001-BAHLER-S15,4,PS,0,4,1
bcdipasc-S15,4.1.2.0,226-001-BAHLER-S15,4,WE,0,4,1
bcdipasc-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,37.03190014,4,1
bcdipasc-S15,5.1.1.0,226-001-BAHLER-S15,4,PS,0,5,1
bcdipasc-S15,5.1.2.0,226-001-BAHLER-S15,4,WE,0,5,1
bcdipasc-S15,5.1.3.0,226-001-BAHLER-S15,4,PS,21.25768968,5,1
bcdipasc-S15,6.1.1.0,226-001-BAHLER-S15,5,WE,0,6,1
bcdipasc-S15,6.1.2.0,226-001-BAHLER-S15,5,PS,0,6,1
bcdipasc-S15,6.1.3.0,226-001-BAHLER-S15,6,PS,-56.63819702,6,1
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,1,0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,3,PS,0,1,0
agshorsh-S15,1.0.3.0,226-001-BAHLER-S15,4,WE,0,1,0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,0,1,0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,4,PS,0,1,0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0,1,0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,0,1,0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,5,PS,0,1,0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0,1,0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,6,PS,-34.86842105,1,0
agshorsh-S15,2.1.1.0,226-001-BAHLER-S15,6,PS,0,2,1
agshorsh-S15,2.1.2.0,226-001-BAHLER-S15,6,WE,0,2,1
agshorsh-S15,2.-1.1.0,226-001-BAHLER-S15,6,PS,0,2,-1
agshorsh-S15,2.-1.3.0,226-001-BAHLER-S15,7,PS,0,2,-1
agshorsh-S15,2.-1.4.0,226-001-BAHLER-S15,7,PS,0,2,-1
agshorsh-S15,2.-1.4.1,226-001-BAHLER-S15,7,PS,3.900679117,2,-1
agshorsh-S15,3.1.1.0,226-001-BAHLER-S15,7,PS,0,3,1
agshorsh-S15,3.1.2.0,226-001-BAHLER-S15,7,WE,0,3,1
